product_url,product_name,mrp,color,reference_number,description,product_image,product_category
https://www.zara.com/es/en/striped-pyjama-shirt-p09461846.html,STRIPED PYJAMA SHIRT,59.95 EUR,CAMEL,9461/846/707,Pyjama-style shirt made from a viscose blend. Featuring a notched lapel collar and long sleeves with buttoned cuffs. Patch pockets on the front. Double-breasted front fastening.,https://static.zara.net/assets/public/255d/0dbc/c1ea4280b352/3c7b156a2a31/09461846707-e1/09461846707-e1.jpg?ts=1763628538359&w=4800,SHIRTS
https://www.zara.com/es/en/zw-collection-satin-shirt-p09842987.html,SATIN SHIRT ZW COLLECTION,29.95 EUR,BROWN,9842/987/700,ZARA WOMAN COLLECTION  Satin shirt featuring a lapel collar and long sleeve with cuffed hems. Adjustable hem with drawstrings. Front hidden buttons fastening by a placket.,https://static.zara.net/assets/public/afa2/d5d1/2c174b5a971c/8a5561476033/09842987700-e1/09842987700-e1.jpg?ts=1762866772412&w=4800,SHIRTS
https://www.zara.com/es/en/zw-collection-lace-shirt-p01758219.html,ZW COLLECTION LACE SHIRT,49.95 EUR,BLACK,1758/219/800,ZARA WOMAN COLLECTION  Shirt made from spun cotton. Features a lapel collar and long sleeves. Front button fastening.  This item does not include an inner lining.,https://static.zara.net/assets/public/2c2b/79ba/0a2d47968c4f/88397ba19b4f/01758219800-e1/01758219800-e1.jpg?ts=1764837958814&w=4800,SHIRTS
https://www.zara.com/es/en/ruffled-polka-dot-blouse-p03666052.html,POLKA DOT RUFFLED BLOUSE,22.95 EUR,ECRU / BROWN,3666/052/086,V-neck blouse with ruffles and long sleeves with elasticated cuffs. Featuring faux front buttons.,https://static.zara.net/assets/public/99c5/d5be/70624cd3b19d/80d32c284507/03666076086-e1/03666076086-e1.jpg?ts=1767602772008&w=4800,SHIRTS
https://www.zara.com/es/en/ruffled-polka-dot-blouse-p03666052.html,POLKA DOT RUFFLED BLOUSE,22.95 EUR,ECRU / BROWN,3666/052/086,V-neck blouse with ruffles and long sleeves with elasticated cuffs. Featuring faux front buttons.,https://static.zara.net/assets/public/99c5/d5be/70624cd3b19d/80d32c284507/03666076086-e1/03666076086-e1.jpg?ts=1767602772008&w=4800,SHIRTS
https://www.zara.com/es/en/zw-collection-satin-shirt-p09842987.html,SATIN SHIRT ZW COLLECTION,29.95 EUR,BROWN,9842/987/700,ZARA WOMAN COLLECTION  Satin shirt featuring a lapel collar and long sleeve with cuffed hems. Adjustable hem with drawstrings. Front hidden buttons fastening by a placket.,https://static.zara.net/assets/public/afa2/d5d1/2c174b5a971c/8a5561476033/09842987700-e1/09842987700-e1.jpg?ts=1762866772412&w=4800,SHIRTS
https://www.zara.com/es/en/limited-edition-suede-leather-pocket-shirt-p02521900.html,LIMITED EDITION SUEDE LEATHER POCKET SHIRT,299.00 EUR,YELLOW,2521/900/300,Shirt made of 100% suede leather. Notched lapel collar and long sleeves. Chest patch pocket. Straight hem. Button-up front.,https://static.zara.net/assets/public/5f9b/f1ad/4b074ce59204/bc61f443fbc2/02521900300-e1/02521900300-e1.jpg?ts=1752232495404&w=4800,SHIRTS
https://www.zara.com/es/en/fitted-check-shirt-p03152198.html,FITTED CHECK SHIRT,25.95 EUR,GREY / TAN,3152/198/102,"Fitted shirt made of viscose yarn. Featuring a lapel collar, long sleeves with cuffed hems and button fastening at the front.",https://static.zara.net/assets/public/0e49/fa10/e98c4dbea1cf/b9036397fd1d/03152198102-e2/03152198102-e2.jpg?ts=1763977402311&w=1118,SHIRTS
https://www.zara.com/es/en/limited-edition-suede-leather-pocket-shirt-p02521900.html,LIMITED EDITION SUEDE LEATHER POCKET SHIRT,299.00 EUR,YELLOW,2521/900/300,Shirt made of 100% suede leather. Notched lapel collar and long sleeves. Chest patch pocket. Straight hem. Button-up front.,https://static.zara.net/assets/public/5f9b/f1ad/4b074ce59204/bc61f443fbc2/02521900300-e1/02521900300-e1.jpg?ts=1752232495404&w=4800,SHIRTS
https://www.zara.com/es/en/limited-edition-suede-leather-pocket-shirt-p06098912.html,LIMITED EDITION SUEDE LEATHER POCKET SHIRT,249.00 EUR,ANTHRACITE GREY,6098/912/807,"Shirt made from 100% suede leather. Featuring a collared v-neck with long sleeves, a chest patch pocket, tonal topstitching detail and a straight hem with side vents.",https://static.zara.net/assets/public/170d/7062/028c474fb7a7/172e362002fc/06098912807-e1/06098912807-e1.jpg?ts=1752058547901&w=4800,SHIRTS
https://www.zara.com/es/en/limited-edition-suede-leather-pocket-shirt-p06098912.html,LIMITED EDITION SUEDE LEATHER POCKET SHIRT,249.00 EUR,ANTHRACITE GREY,6098/912/807,"Shirt made from 100% suede leather. Featuring a collared v-neck with long sleeves, a chest patch pocket, tonal topstitching detail and a straight hem with side vents.",https://static.zara.net/assets/public/170d/7062/028c474fb7a7/172e362002fc/06098912807-e1/06098912807-e1.jpg?ts=1752058547901&w=4800,SHIRTS
https://www.zara.com/es/en/limited-edition-suede-leather-pocket-shirt-p02521900.html,LIMITED EDITION SUEDE LEATHER POCKET SHIRT,299.00 EUR,YELLOW,2521/900/300,Shirt made of 100% suede leather. Notched lapel collar and long sleeves. Chest patch pocket. Straight hem. Button-up front.,https://static.zara.net/assets/public/5f9b/f1ad/4b074ce59204/bc61f443fbc2/02521900300-e1/02521900300-e1.jpg?ts=1752232495404&w=4800,SHIRTS
https://www.zara.com/es/en/limited-edition-suede-leather-pocket-shirt-p02521900.html,LIMITED EDITION SUEDE LEATHER POCKET SHIRT,299.00 EUR,YELLOW,2521/900/300,Shirt made of 100% suede leather. Notched lapel collar and long sleeves. Chest patch pocket. Straight hem. Button-up front.,https://static.zara.net/assets/public/5f9b/f1ad/4b074ce59204/bc61f443fbc2/02521900300-e1/02521900300-e1.jpg?ts=1752232495404&w=4800,SHIRTS
https://www.zara.com/es/en/gathered-sheer-bodysuit-p05919114.html,GATHERED TIGHTS-STYLE BODYSUIT,29.95 EUR,GREEN,5919/114/500,"Tights-style bodysuit made from a polyamide blend. Featuring a V-neck, long sleeves and gathered fabric details. Snap-button fastening at the bottom.",https://static.zara.net/assets/public/4126/5362/c0504df39fb6/6e6d060560ae/05919114500-e1/05919114500-e1.jpg?ts=1767868507886&w=4800,BODIES
https://www.zara.com/es/en/gathered-sheer-bodysuit-p05919114.html,GATHERED TIGHTS-STYLE BODYSUIT,29.95 EUR,GREEN,5919/114/500,"Tights-style bodysuit made from a polyamide blend. Featuring a V-neck, long sleeves and gathered fabric details. Snap-button fastening at the bottom.",https://static.zara.net/assets/public/4126/5362/c0504df39fb6/6e6d060560ae/05919114500-e1/05919114500-e1.jpg?ts=1767868507886&w=4800,BODIES
https://www.zara.com/es/en/ruffled-stocking-bodysuit-p05919111.html,GATHERED SHEER BODYSUIT,17.95 EUR,BLACK,5919/111/800,"Sheer bodysuit made from a polyamide blend. Featuring a v-neck, thin straps, gathered detail on the front and snap-button fastening at the bottom.",https://static.zara.net/assets/public/2281/538c/4f8f4dcf9610/10f992f84dc9/05919111800-e1/05919111800-e1.jpg?ts=1767864479386&w=4800,BODIES
https://www.zara.com/es/en/underwired-bodysuit-with-polyamide-p01355112.html,UNDERWIRED BODYSUIT WITH POLYAMIDE,25.95 EUR,BLACK,1355/112/800,Underwired bodysuit made from polyamide yarn. Sweetheart neckline with preformed cups and removable thin straps. Shaping effect that enhances and flatters the figure. Snap-button fastening at the bottom.,https://static.zara.net/assets/public/dc7e/96eb/a99c4756a47c/c494b6c3e09f/01355112800-e1/01355112800-e1.jpg?ts=1767864482335&w=4800,BODIES
https://www.zara.com/es/en/tulle-combination-bodysuit-p05039860.html,COMBINED TULLE BODYSUIT,15.95 EUR,DARK BROWN,5039/860/716,Semi-sheer round neck long sleeve bodysuit. Featuring a tonal fabric combination. Snap-button fastening at the bottom.,https://static.zara.net/assets/public/9606/1aa6/79004cebacc0/d31040b934d5/05039860716-e1/05039860716-e1.jpg?ts=1766480761390&w=4800,BODIES
https://www.zara.com/es/en/tulle-combination-bodysuit-p05039860.html,COMBINED TULLE BODYSUIT,15.95 EUR,DARK BROWN,5039/860/716,Semi-sheer round neck long sleeve bodysuit. Featuring a tonal fabric combination. Snap-button fastening at the bottom.,https://static.zara.net/assets/public/9606/1aa6/79004cebacc0/d31040b934d5/05039860716-e1/05039860716-e1.jpg?ts=1766480761390&w=4800,BODIES
https://www.zara.com/es/en/square-neck-polyamide-bodysuit-p05039850.html,SQUARE NECK POLYAMIDE BODYSUIT,15.95 EUR,BLACK,5039/850/800,Fitted bodysuit made from a polyamide blend yarn. Featuring a square neckline and long sleeves.,https://static.zara.net/assets/public/d03f/92c6/75a44dea9119/55cc475123fa/05039850800-e1/05039850800-e1.jpg?ts=1757946532525&w=4800,BODIES
https://www.zara.com/es/en/square-neck-polyamide-bodysuit-p05039850.html,SQUARE NECK POLYAMIDE BODYSUIT,15.95 EUR,BLACK,5039/850/800,Fitted bodysuit made from a polyamide blend yarn. Featuring a square neckline and long sleeves.,https://static.zara.net/assets/public/d03f/92c6/75a44dea9119/55cc475123fa/05039850800-e1/05039850800-e1.jpg?ts=1757946532525&w=4800,BODIES
https://www.zara.com/es/en/tulle-combination-bodysuit-p05039860.html,COMBINED TULLE BODYSUIT,15.95 EUR,DARK BROWN,5039/860/716,Semi-sheer round neck long sleeve bodysuit. Featuring a tonal fabric combination. Snap-button fastening at the bottom.,https://static.zara.net/assets/public/9606/1aa6/79004cebacc0/d31040b934d5/05039860716-e1/05039860716-e1.jpg?ts=1766480761390&w=4800,BODIES
https://www.zara.com/es/en/basic-polyamide-bodysuit-p01026825.html,BASIC POLYAMIDE BODYSUIT,15.95 EUR,WHITE,1026/825/250,"Bodysuit made in a polyamide blend knit. Featuring a round neck, long sleeves and snap-button fastening at the bottom.",https://static.zara.net/assets/public/25fd/8bdc/0a98440fa26a/c5fe31636dfe/01026825250-a2/01026825250-a2.jpg?ts=1757349402578&w=1118,BODIES
https://www.zara.com/es/en/basic-polyamide-bodysuit-p01026825.html,BASIC POLYAMIDE BODYSUIT,15.95 EUR,WHITE,1026/825/250,"Bodysuit made in a polyamide blend knit. Featuring a round neck, long sleeves and snap-button fastening at the bottom.",https://static.zara.net/assets/public/25fd/8bdc/0a98440fa26a/c5fe31636dfe/01026825250-a2/01026825250-a2.jpg?ts=1757349402578&w=1118,BODIES
https://www.zara.com/es/en/basic-polyamide-bodysuit-p01026825.html,BASIC POLYAMIDE BODYSUIT,15.95 EUR,WHITE,1026/825/250,"Bodysuit made in a polyamide blend knit. Featuring a round neck, long sleeves and snap-button fastening at the bottom.",https://static.zara.net/assets/public/25fd/8bdc/0a98440fa26a/c5fe31636dfe/01026825250-a2/01026825250-a2.jpg?ts=1757349402578&w=1118,BODIES
https://www.zara.com/es/en/sculpted-seamless-ski-collection-bodysuit-p01368034.html,SCULPTED SEAMLESS SKI COLLECTION BODYSUIT,39.95 EUR,BLACK,1368/034/800,"Close-fitting, lightweight bodysuit with a soft feel. V-neck with gathers on the chest that enhance the silhouette and long sleeves. Snap-button fastening at the bottom.",https://static.zara.net/assets/public/4ae8/31a4/eb79463ba55b/4f59de07b55c/01368034800-e1/01368034800-e1.jpg?ts=1765464703559&w=4800,BODIES
https://www.zara.com/es/en/jacquard-seamless-ski-collection-bodysuit-p01368024.html,JACQUARD SEAMLESS SKI COLLECTION BODYSUIT,39.95 EUR,BURGUNDY,1368/024/681,"Close-fitting, lightweight, soft-touch bodysuit. High neck and long sleeve. Jacquard detail with a combination of colours. Front zip fastening and snap-button fastening at the bottom.",https://static.zara.net/assets/public/398c/bc71/b55746e58758/02014857c1eb/01368024681-e1/01368024681-e1.jpg?ts=1764763355711&w=4800,BODIES
https://www.zara.com/es/en/square-neck-polyamide-bodysuit-p05039850.html,SQUARE NECK POLYAMIDE BODYSUIT,15.95 EUR,BLACK,5039/850/800,Fitted bodysuit made from a polyamide blend yarn. Featuring a square neckline and long sleeves.,https://static.zara.net/assets/public/d03f/92c6/75a44dea9119/55cc475123fa/05039850800-e1/05039850800-e1.jpg?ts=1757946532525&w=4800,BODIES
https://www.zara.com/es/en/seamless-lace-bodysuit-p08779660.html,SEAMLESS LACE BODYSUIT,19.95 EUR,BLACK,8779/660/800,Semi-sheer bodysuit made from a polyamide blend. Featuring a high neck and long sleeves. Snap-button fastening at the bottom.,https://static.zara.net/assets/public/872c/2328/b3f548a9ae5e/f55ae7527145/08779660800-e1/08779660800-e1.jpg?ts=1767781476823&w=4800,BODIES
https://www.zara.com/es/en/cotton-modal-bodysuit-p03641838.html,COTTON MODAL BODYSUIT,12.95 EUR,WHITE,3641/838/250,Bodysuit made from cotton and modal. Features a round neckline and long sleeves. Snap-button fastening at the bottom.,https://static.zara.net/assets/public/1145/cbbb/c5874bcb80c6/69acf4ae378c/03641838250-e1/03641838250-e1.jpg?ts=1740578470062&w=4800,BODIES
https://www.zara.com/es/en/cotton-modal-bodysuit-p03641838.html,COTTON MODAL BODYSUIT,12.95 EUR,WHITE,3641/838/250,Bodysuit made from cotton and modal. Features a round neckline and long sleeves. Snap-button fastening at the bottom.,https://static.zara.net/assets/public/1145/cbbb/c5874bcb80c6/69acf4ae378c/03641838250-e1/03641838250-e1.jpg?ts=1740578470062&w=4800,BODIES
https://www.zara.com/es/en/cotton-modal-bodysuit-p03641838.html,COTTON MODAL BODYSUIT,12.95 EUR,WHITE,3641/838/250,Bodysuit made from cotton and modal. Features a round neckline and long sleeves. Snap-button fastening at the bottom.,https://static.zara.net/assets/public/1145/cbbb/c5874bcb80c6/69acf4ae378c/03641838250-e1/03641838250-e1.jpg?ts=1740578470062&w=4800,BODIES
https://www.zara.com/es/en/lace-long-sleeve-bodysuit-p01223622.html,LACE LONG SLEEVE BODYSUIT,29.95 EUR,BLACK,1223/622/800,Bodysuit made of lace fabric. High neck and long sleeves. Snap-button fastening at the bottom.,https://static.zara.net/assets/public/9c74/5650/624d441b985b/f7462443c04a/01223622800-e1/01223622800-e1.jpg?ts=1756390384833&w=4800,BODIES
https://www.zara.com/es/en/lace-long-sleeve-bodysuit-p01223622.html,LACE LONG SLEEVE BODYSUIT,29.95 EUR,BLACK,1223/622/800,Bodysuit made of lace fabric. High neck and long sleeves. Snap-button fastening at the bottom.,https://static.zara.net/assets/public/9c74/5650/624d441b985b/f7462443c04a/01223622800-e1/01223622800-e1.jpg?ts=1756390384833&w=4800,BODIES
https://www.zara.com/es/en/combined-textured-bodysuit-p02678102.html,COMBINED TEXTURED BODYSUIT,49.95 EUR,BLACK,2678/102/800,Semi-sheer bodysuit with a V-neck and adjustable thin straps. Featuring matching textured fabric detail. Snap-button fastening at the bottom and metal hook fastening at the back.,https://static.zara.net/assets/public/8bcb/4f86/d34b40da940c/2d49d4839953/02678102800-e1/02678102800-e1.jpg?ts=1765970927506&w=4800,BODIES
https://www.zara.com/es/en/z-10-high-waist-belted-culottes-jeans-p01889152.html,Z.10 HIGH-WAIST BELTED CULOTTES JEANS,35.95 EUR,MID-BLUE,1889/152/427,"HIGH-WAIST - WIDE LEG - CROPPED LENGTH - COMFORT  High-waist jeans with belt loops and five pockets. Wide, cropped leg. Front zip fly and button fastening.",https://static.zara.net/assets/public/fe88/3c8a/e5084b338378/aa067312d486/01889152427-e1/01889152427-e1.jpg?ts=1753367778816&w=4800,JEANS
https://www.zara.com/es/en/zw-collection-barrel-mid-waist-jeans-p05216040.html,ZW COLLECTION BARREL MID-WAIST JEANS,49.95 EUR,BLUE,5216/040/407,MID-WAIST - BARREL LEG ZARA WOMAN COLLECTION  Mid-waist jeans with belt loops. Five pockets. Featuring contrasting stripe detail. Front zip and button fastening.,https://static.zara.net/assets/public/7f16/311a/061548d1ac86/8a53745adb49/05216040407-e1/05216040407-e1.jpg?ts=1765380635139&w=4800,JEANS
https://www.zara.com/es/en/zw-collection-barrel-mid-waist-jeans-p05216040.html,ZW COLLECTION BARREL MID-WAIST JEANS,49.95 EUR,BLUE,5216/040/407,MID-WAIST - BARREL LEG ZARA WOMAN COLLECTION  Mid-waist jeans with belt loops. Five pockets. Featuring contrasting stripe detail. Front zip and button fastening.,https://static.zara.net/assets/public/7f16/311a/061548d1ac86/8a53745adb49/05216040407-e1/05216040407-e1.jpg?ts=1765380635139&w=4800,JEANS
https://www.zara.com/es/en/trf-extra-wide-leg-high-waist-jeans-p05252226.html,TRF EXTRA WIDE LEG HIGH-WAIST JEANS,35.95 EUR,NAVY BLUE,5252/226/401,"HIGH-WAIST - EXTRA WIDE LEG  High-waist, five-pocket jeans. Extra-long wide leg. Front zip and metal button fastening.",https://static.zara.net/assets/public/b2fc/b597/21d242f59ff6/f0f8d1fbc2f1/04365226401-e1/04365226401-e1.jpg?ts=1762271807224&w=4800,JEANS
https://www.zara.com/es/en/trf-extra-wide-leg-high-waist-jeans-p05575025.html,TRF EXTRA WIDE-LEG HIGH-WAIST JEANS,35.95 EUR,BLACK,5575/025/800,HIGH-WAIST - EXTRA WIDE-LEG  High-waist five-pocket jeans. Extra-long wide leg. Front zip fly and metal top button fastening.,https://static.zara.net/assets/public/3ee6/a7aa/fd2c45e0a000/86a3f2f90087/05575025800-e1/05575025800-e1.jpg?ts=1767873077550&w=4800,JEANS
https://www.zara.com/es/en/z1975-straight-jeans-with-turn-up-hems-p06164210.html,Z1975 STRAIGHT JEANS WITH TURN-UP HEMS,35.95 EUR,BLACK,6164/210/800,MID-WAIST - STRAIGHT - TURN-UP HEMS  Mid-waist jeans with five pockets. Straight leg with turn-up hems. Front zip fly and button fastening.,https://static.zara.net/assets/public/1050/808e/486140e79799/ecacab116ca3/06164210800-e1/06164210800-e1.jpg?ts=1767967072674&w=4800,JEANS
https://www.zara.com/es/en/z-07-relaxed-fit-high-waist-jeans-with-turn-up-hems-p04725026.html,Z.07 RELAXED FIT HIGH-WAIST JEANS WITH TURN-UP HEMS,29.95 EUR,BLUE,4725/026/407,HIGH-WAIST - RELAXED FIT - COMFORT  Relaxed fit high-waist jeans with five pockets. Straight leg with turn-up hems. Zip fly and button fastening.,https://static.zara.net/assets/public/4e67/c8cd/25f446c993e8/06bb46e48c2a/04725026407-e1/04725026407-e1.jpg?ts=1767602781880&w=4800,JEANS
https://www.zara.com/es/en/zw-collection-balloon-high-waist-jeans-p09632284.html,ZW COLLECTION BALLOON HIGH-WAIST JEANS,39.95 EUR,LIGHT BLUE,9632/284/441,HIGH-WAIST - BALLOON LEG - FULL LENGTH ZARA WOMAN COLLECTION  High-waist jeans with belt loops. Five pockets. Faded effect. Front zip fly and button fastening.,https://static.zara.net/assets/public/e5ea/2fcb/0dae4ba3b5b9/1a6d62cd7425/09632284441-e1/09632284441-e1.jpg?ts=1767966440384&w=4800,JEANS
https://www.zara.com/es/en/zw-collection-wide-leg-high-waist-belted-jeans-p02183256.html,ZW COLLECTION WIDE-LEG HIGH-WAIST BELTED JEANS,49.95 EUR,BLUE,2183/256/407,ZARA WOMAN COLLECTION  High-waist jeans with belt loops. Five pockets. Adjustable belt in the same fabric with a metal buckle. Tonal topstitching. Wide-leg. Front zip and button fastening.,https://static.zara.net/assets/public/ed17/35dd/9be24a34a4f5/6db997911abd/02183256407-a6/02183256407-a6.jpg?ts=1764177147542&w=1118,JEANS
https://www.zara.com/es/en/high-waist-denim-effect-trousers-p05359212.html,HIGH-WAIST DENIM EFFECT TROUSERS,29.95 EUR,DARK INDIGO,5359/212/443,"High-waist trousers made from a cotton blend. Featuring fake rear welt pockets, a flared hem, a zip fly and a top button fastening.",https://static.zara.net/assets/public/e720/db61/ba924d0c86d6/3a59da7fcf91/05359212443-e1/05359212443-e1.jpg?ts=1767947541858&w=4800,JEANS
https://www.zara.com/es/en/trf-ripped-baggy-folded-jeans-p08727035.html,TRF RIPPED BAGGY FOLDED JEANS,35.95 EUR,INDIGO,8727/035/405,MID-WAIST - BAGGY FOLDED - RIPPED  Mid-waist jeans with a five-pocket design. Featuring ripped details. Contrast turn-up hems. Zip fly and metal top button fastening.,https://static.zara.net/assets/public/7266/9f65/050b477a8826/b6e00fc447b4/08727035405-e1/08727035405-e1.jpg?ts=1767947540639&w=4800,JEANS
https://www.zara.com/es/en/trf-mid-waist-baggy-folded-jeans-p08727235.html,TRF MID-WAIST BAGGY FOLDED JEANS,35.95 EUR,BLUE,8727/235/400,MID-WAIST - BAGGY FOLDED  Mid-waist jeans with five pockets. Contrast turn-up hems. Front zip fly and metal top button fastening.,https://static.zara.net/assets/public/a3eb/c1b1/66e047f597e3/6a09d118779b/08727235400-e1/08727235400-e1.jpg?ts=1755697162543&w=4800,JEANS
https://www.zara.com/es/en/z-01-high-waist-mom-fit-jeans-p07223022.html,Z.01 HIGH-WAIST MOM FIT JEANS,25.95 EUR,BLACK,7223/022/800,HIGH-WAIST - SLIM MOM LEG - ANKLE LENGTH - COMFORT  High-waist jeans with five pockets. Front zip and button fastening.,https://static.zara.net/assets/public/4cff/44c3/c7604269b564/ebde7b0d8390/07223022800-e1/07223022800-e1.jpg?ts=1764837970232&w=4800,JEANS
https://www.zara.com/es/en/z-01-high-waist-mom-fit-jeans-p07223022.html,Z.01 HIGH-WAIST MOM FIT JEANS,25.95 EUR,BLACK,7223/022/800,HIGH-WAIST - SLIM MOM LEG - ANKLE LENGTH - COMFORT  High-waist jeans with five pockets. Front zip and button fastening.,https://static.zara.net/assets/public/4cff/44c3/c7604269b564/ebde7b0d8390/07223022800-e1/07223022800-e1.jpg?ts=1764837970232&w=4800,JEANS
https://www.zara.com/es/en/trf-baggy-barrel-mid-waist-jeans-p08727240.html,TRF BAGGY BARREL MID-WAIST JEANS,35.95 EUR,BLUE,8727/240/400,MID-WAIST - BAGGY BARREL  Mid-waist jeans with five pockets. Featuring twisted seam detail. Front zip fly and metal button fastening.,https://static.zara.net/assets/public/b2fa/1a58/6a314fc69086/04e05d70abbd/08727240400-e1/08727240400-e1.jpg?ts=1755790856118&w=4800,JEANS
https://www.zara.com/es/en/trf-baggy-barrel-mid-waist-jeans-p08727240.html,TRF BAGGY BARREL MID-WAIST JEANS,35.95 EUR,BLUE,8727/240/400,MID-WAIST - BAGGY BARREL  Mid-waist jeans with five pockets. Featuring twisted seam detail. Front zip fly and metal button fastening.,https://static.zara.net/assets/public/b2fa/1a58/6a314fc69086/04e05d70abbd/08727240400-e1/08727240400-e1.jpg?ts=1755790856118&w=4800,JEANS
https://www.zara.com/es/en/z-01-high-waist-mom-fit-jeans-p07223022.html,Z.01 HIGH-WAIST MOM FIT JEANS,25.95 EUR,BLACK,7223/022/800,HIGH-WAIST - SLIM MOM LEG - ANKLE LENGTH - COMFORT  High-waist jeans with five pockets. Front zip and button fastening.,https://static.zara.net/assets/public/4cff/44c3/c7604269b564/ebde7b0d8390/07223022800-e1/07223022800-e1.jpg?ts=1764837970232&w=4800,JEANS
https://www.zara.com/es/en/z-01-high-waist-mom-fit-jeans-p07223022.html,Z.01 HIGH-WAIST MOM FIT JEANS,25.95 EUR,BLACK,7223/022/800,HIGH-WAIST - SLIM MOM LEG - ANKLE LENGTH - COMFORT  High-waist jeans with five pockets. Front zip and button fastening.,https://static.zara.net/assets/public/4cff/44c3/c7604269b564/ebde7b0d8390/07223022800-e1/07223022800-e1.jpg?ts=1764837970232&w=4800,JEANS
https://www.zara.com/es/en/jeans-z-03-straight-high-waist-long-length-p08228021.html,JEANS Z.03 STRAIGHT HIGH-WAIST LONG LENGTH,27.95 EUR,MID-BLUE,8228/021/427,HIGH-WAIST - STRAIGHT LEG - LONG LENGTH  High-waist jeans with five pockets. Straight and long leg. Front zip fly and button fastening.,https://static.zara.net/assets/public/ad12/ffcd/b61b4400b95b/53669771851f/08228021427-e1/08228021427-e1.jpg?ts=1767000176624&w=4800,JEANS
https://www.zara.com/es/en/jeans-z-03-straight-high-waist-long-length-p08228021.html,JEANS Z.03 STRAIGHT HIGH-WAIST LONG LENGTH,27.95 EUR,MID-BLUE,8228/021/427,HIGH-WAIST - STRAIGHT LEG - LONG LENGTH  High-waist jeans with five pockets. Straight and long leg. Front zip fly and button fastening.,https://static.zara.net/assets/public/ad12/ffcd/b61b4400b95b/53669771851f/08228021427-e1/08228021427-e1.jpg?ts=1767000176624&w=4800,JEANS
https://www.zara.com/es/en/jeans-z-03-straight-high-waist-long-length-p08228021.html,JEANS Z.03 STRAIGHT HIGH-WAIST LONG LENGTH,27.95 EUR,MID-BLUE,8228/021/427,HIGH-WAIST - STRAIGHT LEG - LONG LENGTH  High-waist jeans with five pockets. Straight and long leg. Front zip fly and button fastening.,https://static.zara.net/assets/public/ad12/ffcd/b61b4400b95b/53669771851f/08228021427-e1/08228021427-e1.jpg?ts=1767000176624&w=4800,JEANS
https://www.zara.com/es/en/jeans-z-03-straight-high-waist-long-length-p08228021.html,JEANS Z.03 STRAIGHT HIGH-WAIST LONG LENGTH,27.95 EUR,MID-BLUE,8228/021/427,HIGH-WAIST - STRAIGHT LEG - LONG LENGTH  High-waist jeans with five pockets. Straight and long leg. Front zip fly and button fastening.,https://static.zara.net/assets/public/ad12/ffcd/b61b4400b95b/53669771851f/08228021427-e1/08228021427-e1.jpg?ts=1767000176624&w=4800,JEANS
https://www.zara.com/es/en/jeans-z-03-straight-high-waist-long-length-p08228021.html,JEANS Z.03 STRAIGHT HIGH-WAIST LONG LENGTH,27.95 EUR,MID-BLUE,8228/021/427,HIGH-WAIST - STRAIGHT LEG - LONG LENGTH  High-waist jeans with five pockets. Straight and long leg. Front zip fly and button fastening.,https://static.zara.net/assets/public/ad12/ffcd/b61b4400b95b/53669771851f/08228021427-e1/08228021427-e1.jpg?ts=1767000176624&w=4800,JEANS
https://www.zara.com/es/en/zw-collection-ankle-balloon-mid-waist-jeans-p09632045.html,ZW COLLECTION ANKLE BALLOON MID-WAIST JEANS,39.95 EUR,GREY,9632/045/802,mid-waist - balloon LEG - ANKLE LENGTH ZARA WOMAN COLLECTION  mid-waist jeans with belt loops. Five pockets. Washed effect. Front zip fly and button fastening.,https://static.zara.net/assets/public/c7ec/e6ae/bf394959b9d4/78f4326a5e3f/09632045802-e1/09632045802-e1.jpg?ts=1767008248264&w=4800,JEANS
https://www.zara.com/es/en/zw-collection-ankle-balloon-mid-waist-jeans-p09632045.html,ZW COLLECTION ANKLE BALLOON MID-WAIST JEANS,39.95 EUR,GREY,9632/045/802,mid-waist - balloon LEG - ANKLE LENGTH ZARA WOMAN COLLECTION  mid-waist jeans with belt loops. Five pockets. Washed effect. Front zip fly and button fastening.,https://static.zara.net/assets/public/c7ec/e6ae/bf394959b9d4/78f4326a5e3f/09632045802-e1/09632045802-e1.jpg?ts=1767008248264&w=4800,JEANS
https://www.zara.com/es/en/trf-high-waist-wide-leg-jeans-p05575229.html,TRF HIGH-WAIST WIDE-LEG JEANS,29.95 EUR,BLACK,5575/229/800,"HIGH-WAIST - WIDE LEG - FULL LENGTH  High-waist, five-pocket jeans. Extra-long wide leg. Front zip and metal button fastening.",https://static.zara.net/assets/public/ffb9/b562/f83b44edacce/6a8d40f143c0/05575229800-e1/05575229800-e1.jpg?ts=1755014035959&w=4800,JEANS
https://www.zara.com/es/en/zw-collection-wide-leg-high-waist-jeans-p08246053.html,ZW COLLECTION WIDE-LEG HIGH-WAIST JEANS,29.95 EUR,BLUE,8246/053/407,HIGH-WAIST - WIDE LEG - FULL LENGTH ZARA WOMAN COLLECTION  High-waist jeans with belt loops. Five pockets. Faded effect. Front zip fly and button fastening.,https://static.zara.net/assets/public/b1eb/bb92/24af40d5ad93/fbd967c239f4/08307251407-a2/08307251407-a2.jpg?ts=1766049008490&w=1118,JEANS
